image,regions
173db2f4-bc3a-446b-90aa-27d00caa9e1a.jpg,"[{""bbox"": [563, 353, 1334, 466], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2121, 353, 2611, 466], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2856, 353, 2937, 466], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [3251, 353, 3822, 466], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2121, 466, 3908, 592], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [408, 485, 2027, 614], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2121, 583, 3745, 709], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [261, 602, 2027, 728], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2121, 697, 3337, 823], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [261, 715, 2027, 841], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2121, 811, 3745, 936], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [261, 829, 2027, 955], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2121, 924, 3745, 1050], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [261, 946, 2027, 1072], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2121, 1038, 3745, 1164], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [261, 1059, 2027, 1185], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2121, 1152, 3337, 1277], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [261, 1173, 2027, 1299], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2121, 1265, 3908, 1391], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [261, 1290, 2027, 1416], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2121, 1379, 3908, 1505], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [261, 1403, 2027, 1529], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2121, 1492, 3908, 1618], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [261, 1517, 2027, 1643], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2121, 1606, 3908, 1732], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [261, 1631, 2027, 1757], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [261, 1744, 2027, 1870], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [261, 1858, 2027, 1984], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2121, 1947, 3908, 2073], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [261, 1972, 2027, 2098], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2121, 2061, 3908, 2187], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [261, 2088, 2027, 2214], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2121, 2174, 3908, 2300], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [261, 2202, 2027, 2328], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2121, 2288, 3908, 2414], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [261, 2316, 2027, 2442], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2121, 2402, 3908, 2528], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [261, 2429, 2027, 2555], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2121, 2515, 2611, 2629], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [261, 2543, 2027, 2669], ""type"": ""handwritten"", ""text"": """"}]"
0341e0e1-a15e-4c05-9492-112a1fdba233.jpg,"[{""bbox"": [222, 212, 2775, 388], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [222, 340, 2709, 508], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [222, 468, 2829, 632], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [222, 592, 2679, 756], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [222, 716, 2025, 868], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [333, 836, 2829, 988], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [222, 956, 2709, 1108], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [222, 1076, 2796, 1228], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [222, 1196, 2829, 1348], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [222, 1316, 2514, 1468], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [222, 1436, 696, 1560], ""type"": ""handwritten"", ""text"": """"}]"
377e3119-9473-4695-aed1-c9a56c9bee8b.jpg,"[{""bbox"": [334, 129, 1997, 310], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2027, 129, 3625, 251], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [353, 227, 1997, 414], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2027, 227, 3450, 349], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [334, 324, 1951, 505], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2027, 324, 3625, 446], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2027, 422, 3625, 544], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [334, 490, 665, 610], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [448, 505, 1749, 666], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2027, 519, 2795, 617], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [334, 593, 1928, 768], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [334, 690, 1966, 866], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [353, 847, 836, 959], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [429, 890, 2019, 1032], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [334, 988, 2027, 1135], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [334, 1086, 1966, 1232], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [334, 1183, 2019, 1330], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [353, 1305, 1624, 1437], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [448, 1379, 1943, 1525], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [334, 1476, 1875, 1623], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [334, 1574, 1799, 1720], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [353, 1672, 1860, 1818], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [334, 1769, 2035, 1916], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [334, 1867, 2080, 2013], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [334, 1965, 1997, 2111], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [334, 2111, 665, 2233], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [498, 2184, 2073, 2331], ""type"": ""handwritten"", ""text"": """"}]"
2e216d29-29f6-49de-837c-42d4400e5389.jpg,"[{""bbox"": [471, 484, 4324, 869], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [491, 784, 4791, 1119], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [572, 1033, 4350, 1354], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [491, 1269, 4791, 1604], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [491, 1497, 4791, 1839], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [491, 1732, 4654, 2075], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [491, 1968, 4486, 2303], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [491, 2196, 4664, 2538], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [512, 2431, 1901, 2766], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [988, 2666, 4486, 3002], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [491, 2895, 4486, 3237], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [491, 3130, 4664, 3472], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [491, 3365, 4568, 3708], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [491, 3601, 4664, 3943], ""type"": ""handwritten"", ""text"": """"}]"
364474eb-bc10-482f-82c3-503b8c1ff194.jpg,"[{""bbox"": [2370, 866, 4945, 1389], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [612, 1366, 6868, 1833], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [78, 1833, 6868, 2311], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [471, 9022, 6868, 9500], ""type"": ""handwritten"", ""text"": """"}]"
2c17848f-8fe2-4ed4-abf3-8705a4603384.jpg,"[{""bbox"": [559, 213, 2382, 370], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [604, 370, 1778, 512], ""type"": ""handwritten"", ""text"": """"}]"
34f945c0-7e77-4309-92ea-59975b0798d4.jpg,"[{""bbox"": [998, 113, 1904, 261], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [270, 307, 2417, 420], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [270, 485, 2681, 614], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [239, 660, 2632, 792], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [239, 838, 2503, 970], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [245, 1016, 2712, 1152], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [245, 1195, 2804, 1330], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [245, 1373, 2503, 1508], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [245, 1551, 691, 1686], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [402, 1751, 2479, 1886], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [347, 1929, 2614, 2064], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [291, 2107, 2479, 2242], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [291, 2285, 2712, 2420], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [291, 2463, 2681, 2598], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [291, 2638, 2558, 2777], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [291, 2817, 2558, 2952], ""type"": ""handwritten"", ""text"": """"}]"
8d61156d-be9d-43a5-82b8-8ac68bb0c74f.jpg,"[{""bbox"": [390, 116, 573, 156], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 164, 720, 208], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 203, 885, 246], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 241, 1077, 284], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 280, 1077, 323], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 318, 1077, 361], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 356, 1077, 400], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 395, 1077, 438], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 433, 1077, 476], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 472, 1077, 515], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 510, 1077, 553], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 548, 201, 588], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 587, 1077, 630], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 625, 1077, 668], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 664, 1077, 707], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 702, 1077, 745], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 740, 1077, 784], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 779, 1077, 822], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 817, 1077, 860], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 856, 1077, 899], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 894, 1077, 937], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [117, 932, 1077, 976], ""type"": ""handwritten"", ""text"": """"}]"
25482213-5d8f-40f3-bf91-a7931d78381e.jpg,"[{""bbox"": [294, 290, 1985, 479], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [2070, 315, 2566, 438], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [731, 491, 1639, 667], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [294, 684, 2070, 851], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [277, 860, 2127, 1036], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [294, 1036, 1951, 1204], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [294, 1216, 2637, 1384], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [294, 1384, 2566, 1556], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [277, 1556, 2637, 1728], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [294, 1728, 2637, 1900], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [294, 1900, 2637, 2068], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [294, 2068, 2637, 2240], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [294, 2240, 2637, 2412], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [294, 2412, 2833, 2584], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [294, 2584, 2637, 2756], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [294, 2756, 992, 2924], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [294, 2924, 2637, 3096], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [294, 3096, 2750, 3268], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [294, 3268, 2637, 3440], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [294, 3440, 2637, 3612], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [294, 3612, 2637, 3784], ""type"": ""handwritten"", ""text"": """"}]"
0202d8d0-d9a3-4d25-a041-90f5720f3f51.jpg,"[{""bbox"": [201, 19, 419, 79], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [178, 71, 502, 129], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [92, 102, 783, 168], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 148, 783, 219], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 212, 783, 280], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 267, 783, 332], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 322, 783, 387], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 376, 783, 442], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 431, 783, 497], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 486, 783, 552], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 541, 783, 607], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 596, 783, 662], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 651, 783, 717], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 706, 783, 772], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 761, 243, 816], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 816, 798, 882], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 871, 798, 937], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 926, 798, 992], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 981, 798, 1047], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 1036, 798, 1099], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 1100, 307, 1099], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 1155, 877, 1099], ""type"": ""handwritten"", ""text"": """"}]"
fce05c45-288c-4d18-8295-915d47df76f3.jpg,"[{""bbox"": [0, 220, 558, 262], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 253, 558, 296], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 285, 558, 330], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 318, 558, 363], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 352, 558, 396], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 385, 558, 430], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 418, 558, 463], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 451, 558, 496], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 485, 558, 529], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 518, 558, 563], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 551, 558, 596], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 584, 558, 629], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 618, 558, 663], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 651, 558, 696], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 684, 558, 729], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 718, 558, 762], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 751, 558, 796], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 784, 558, 829], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 817, 558, 862], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 851, 558, 896], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 884, 558, 929], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 917, 558, 962], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 951, 558, 995], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 977, 577, 1012], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 984, 558, 1029], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 1017, 558, 1062], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 1050, 558, 1095], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 1084, 558, 1128], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 1117, 558, 1162], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 1150, 558, 1195], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 1184, 558, 1228], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [0, 1217, 558, 1262], ""type"": ""handwritten"", ""text"": """"}]"
904249d2-3ecc-481c-94f8-bdb2ce82906b.jpg,"[{""bbox"": [137, 151, 399, 185], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [50, 183, 567, 220], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 215, 567, 252], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 247, 567, 284], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 279, 567, 316], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 311, 567, 348], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 343, 399, 380], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 375, 567, 412], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 407, 567, 444], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 439, 567, 476], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 471, 567, 508], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 503, 567, 540], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 535, 567, 572], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 567, 567, 604], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 599, 278, 636], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 631, 567, 668], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 663, 567, 700], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 695, 567, 732], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 727, 567, 764], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 759, 567, 796], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 791, 567, 828], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 823, 567, 860], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 855, 567, 892], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 887, 567, 924], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 919, 278, 956], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 951, 567, 988], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 983, 567, 1020], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 1015, 567, 1052], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 1047, 278, 1084], ""type"": ""handwritten"", ""text"": """"}]"
a00aaa25-cf3d-465a-83e6-47ce6a4b8335.jpg,"[{""bbox"": [144, 227, 317, 268], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 268, 517, 320], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [28, 320, 533, 368], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [28, 362, 533, 407], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [28, 399, 548, 445], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [28, 437, 548, 482], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [28, 474, 548, 519], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [28, 510, 548, 555], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [28, 547, 548, 592], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [28, 584, 548, 629], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [28, 622, 548, 666], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [28, 659, 451, 704], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [28, 696, 274, 741], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [28, 733, 497, 778], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [28, 770, 497, 815], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [28, 807, 497, 852], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [28, 844, 548, 889], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [28, 881, 548, 926], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [28, 919, 451, 963], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [28, 956, 548, 1000], ""type"": ""handwritten"", ""text"": """"}]"
576ee645-4900-488f-a03f-cc7364400641.jpg,"[{""bbox"": [27, 175, 567, 221], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 208, 567, 256], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 243, 509, 290], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 277, 480, 325], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 312, 509, 359], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 346, 480, 394], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 381, 567, 428], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 416, 491, 463], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 450, 422, 497], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 485, 240, 532], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 519, 531, 567], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 554, 531, 601], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 588, 531, 636], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 623, 567, 670], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 657, 509, 705], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 692, 555, 739], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 727, 531, 774], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 761, 509, 808], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 796, 381, 843], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 830, 555, 878], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 865, 480, 912], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 899, 480, 947], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [27, 934, 480, 981], ""type"": ""handwritten"", ""text"": """"}]"
9800f213-24fb-4371-b3b5-966fc35852ac.jpg,"[{""bbox"": [64, 272, 548, 313], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [64, 311, 533, 349], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [64, 346, 548, 385], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [64, 382, 533, 421], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [64, 418, 533, 456], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [64, 454, 548, 492], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [64, 490, 548, 528], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [64, 526, 548, 564], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [64, 561, 533, 600], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [64, 597, 548, 636], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [64, 633, 533, 672], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [64, 669, 173, 707], ""type"": ""handwritten"", ""text"": """"}]"
5d4e5854-bc1e-466e-a379-cde3d42b50e5.jpg,"[{""bbox"": [126, 99, 537, 147], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [58, 140, 537, 188], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [40, 180, 537, 227], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [38, 220, 537, 267], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [38, 259, 537, 307], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [38, 299, 537, 346], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [38, 339, 537, 386], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [38, 378, 537, 426], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [38, 418, 158, 465], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [29, 460, 537, 508], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [29, 500, 537, 547], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [29, 540, 537, 587], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [29, 579, 537, 627], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [29, 619, 537, 666], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [29, 659, 537, 706], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [29, 698, 537, 746], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [29, 738, 537, 785], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [29, 778, 537, 825], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [29, 817, 537, 865], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [50, 857, 537, 904], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [50, 897, 537, 944], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [50, 936, 537, 984], ""type"": ""handwritten"", ""text"": """"}, {""bbox"": [50, 976, 537, 1022], ""type"": ""handwritten"", ""text"": """"}]"
