image,regions
6715d395-b045-4401-8e97-03b97582a825.jpg,"[{""bbox"": [62, 63, 1964, 277], ""type"": ""handwritten"", ""text"": ""4.2) 5. № Підгот. Число охорони звіт. періоду Тоді. х-х (х-х)²""}, {""bbox"": [62, 277, 1964, 355], ""type"": ""handwritten"", ""text"": ""4. Альянс 0,12 0,10 -0,0367 0,00133""}, {""bbox"": [62, 355, 1964, 433], ""type"": ""handwritten"", ""text"": ""6. Фахівський 0,24 0,20 0,0883 0,00684""}, {""bbox"": [62, 433, 1964, 511], ""type"": ""handwritten"", ""text"": ""7. Тобою 0,11 0,10 -0,0462 0,002114""}, {""bbox"": [62, 511, 1964, 588], ""type"": ""handwritten"", ""text"": ""X = 0,12 + 0,24 + 0,11 = 0,1564""}, {""bbox"": [62, 588, 1964, 666], ""type"": ""handwritten"", ""text"": ""6 = √0,0547 = √0,00349 = 0,0571""}, {""bbox"": [62, 666, 1964, 744], ""type"": ""handwritten"", ""text"": ""V = 6 / X * 100% = 0,0571 / 0,1564 * 100% = 36,4%""}, {""bbox"": [62, 744, 1964, 822], ""type"": ""handwritten"", ""text"": ""Перевірка Сумнівність в неоднорідній Коефіцієнт віріднії""}, {""bbox"": [62, 822, 1964, 900], ""type"": ""handwritten"", ""text"": ""становить 36,4%.""}, {""bbox"": [62, 900, 1964, 977], ""type"": ""handwritten"", ""text"": ""6. Місця Тобою. мін. зрок. Yt""}, {""bbox"": [62, 977, 1964, 1055], ""type"": ""handwritten"", ""text"": ""1 34 39,6""}, {""bbox"": [62, 1055, 1964, 1133], ""type"": ""handwritten"", ""text"": ""2 38 40,3""}, {""bbox"": [62, 1133, 1964, 1211], ""type"": ""handwritten"", ""text"": ""3 44 41,3""}, {""bbox"": [62, 1211, 1964, 1288], ""type"": ""handwritten"", ""text"": ""4 38 44""}, {""bbox"": [62, 1288, 1964, 1366], ""type"": ""handwritten"", ""text"": ""5 42 42,6""}, {""bbox"": [62, 1366, 1964, 1444], ""type"": ""handwritten"", ""text"": ""6 43 45,6""}, {""bbox"": [62, 1444, 1964, 1522], ""type"": ""handwritten"", ""text"": ""7 41 48,3""}, {""bbox"": [62, 1522, 1964, 1600], ""type"": ""handwritten"", ""text"": ""8 49 49,3""}, {""bbox"": [62, 1600, 1964, 1677], ""type"": ""handwritten"", ""text"": ""9 49 49,3""}, {""bbox"": [62, 1677, 1964, 1755], ""type"": ""handwritten"", ""text"": ""10 52 48,6""}, {""bbox"": [62, 1755, 1964, 1833], ""type"": ""handwritten"", ""text"": ""11 47 50""}, {""bbox"": [62, 1833, 1964, 1911], ""type"": ""handwritten"", ""text"": ""12 50 50""}, {""bbox"": [62, 1911, 1964, 1989], ""type"": ""handwritten"", ""text"": ""Yt = Yt-1 + Yt + Yt+1""}, {""bbox"": [62, 1989, 1964, 2066], ""type"": ""handwritten"", ""text"": ""Yt = 34 + 38 + 44 = 38,6""}, {""bbox"": [62, 2066, 1964, 2144], ""type"": ""handwritten"", ""text"": ""Yt = 38 + 40,3 = 40,3""}, {""bbox"": [62, 2144, 1964, 2219], ""type"": ""handwritten"", ""text"": ""Yt = 44 + 42 + 42 = 44,3""}, {""bbox"": [62, 2219, 1964, 2297], ""type"": ""handwritten"", ""text"": ""Yt = 44 + 42 + 42 = 44,3""}, {""bbox"": [62, 2297, 1964, 2375], ""type"": ""handwritten"", ""text"": ""Yt = 42 + 42 + 42 = 42""}, {""bbox"": [62, 2375, 1964, 2452], ""type"": ""handwritten"", ""text"": ""Yt = 42 + 42 + 42 = 42""}, {""bbox"": [62, 2452, 1964, 2530], ""type"": ""handwritten"", ""text"": ""Yt = 42 + 42 + 42 = 42""}, {""bbox"": [62, 2530, 1964, 2608], ""type"": ""handwritten"", ""text"": ""Yt = 42 + 42 + 42 = 42""}, {""bbox"": [62, 2608, 1964, 2686], ""type"": ""handwritten"", ""text"": ""Yt = 42 + 42 + 42 = 42""}, {""bbox"": [62, 2686, 1964, 2764], ""type"": ""handwritten"", ""text"": ""Yt = 42 + 42 + 42 = 42""}, {""bbox"": [1308, 1989, 1964, 2066], ""type"": ""handwritten"", ""text"": ""Вирівняний товародорі""}, {""bbox"": [1308, 2066, 1964, 2144], ""type"": ""handwritten"", ""text"": ""у лінії = 43,6 мін""}]"
151eddb2-dedf-4ab3-a536-a47483708b8b.jpg,"[{""bbox"": [201, 200, 1673, 443], ""type"": ""formula"", ""text"": ""-p^2 - 6p + 64 = p^2 + 8p + 4""}, {""bbox"": [201, 443, 1930, 715], ""type"": ""formula"", ""text"": ""0 = (p^2 + p^2) + (8p + 6p) + (4 - 64)""}, {""bbox"": [201, 700, 1252, 951], ""type"": ""formula"", ""text"": ""0 = 2p^2 + 14p - 60""}, {""bbox"": [201, 951, 1252, 1201], ""type"": ""formula"", ""text"": ""p^2 + 7p - 30 = 0""}, {""bbox"": [201, 1201, 1252, 1444], ""type"": ""formula"", ""text"": ""p = \\frac{-7 \\pm \\sqrt{49 + 120}}{2}""}, {""bbox"": [201, 1444, 1252, 1688], ""type"": ""formula"", ""text"": ""p = \\frac{-7 \\pm \\sqrt{169}}{2}""}, {""bbox"": [201, 1688, 1252, 1931], ""type"": ""formula"", ""text"": ""p = \\frac{-7 \\pm 13}{2}""}, {""bbox"": [201, 1931, 1252, 2174], ""type"": ""formula"", ""text"": ""p_1 = \\frac{-7 + 13}{2} = 3""}, {""bbox"": [201, 2174, 1631, 2417], ""type"": ""formula"", ""text"": ""p_2 = \\frac{-7 - 13}{2} = -10""}, {""bbox"": [201, 2417, 3744, 2660], ""type"": ""handwritten"", ""text"": ""Корінь p2 = -10, відкидається; p ≠ 0,5, p = 3, Відповідь: p = 3""}, {""bbox"": [201, 2660, 1252, 2904], ""type"": ""formula"", ""text"": ""1) I = \\int \\cos(15x)dx""}, {""bbox"": [201, 2904, 738, 3147], ""type"": ""formula"", ""text"": ""u = 5x""}, {""bbox"": [201, 3147, 1103, 3390], ""type"": ""formula"", ""text"": ""du = d(5x) = 5dx""}, {""bbox"": [201, 3390, 738, 3633], ""type"": ""formula"", ""text"": ""dx = \\frac{1}{5}du""}, {""bbox"": [201, 3633, 1252, 3876], ""type"": ""formula"", ""text"": ""I = \\int \\cos(u) \\left( \\frac{1}{5} \\right) du""}, {""bbox"": [201, 3876, 1252, 4120], ""type"": ""formula"", ""text"": ""I = \\frac{1}{5} \\int \\cos(u) du""}, {""bbox"": [201, 4120, 2655, 4363], ""type"": ""formula"", ""text"": ""I = \\frac{1}{5} \\sin(u) + C; Відповідь: I = \\frac{1}{5} \\sin(15x) + C""}, {""bbox"": [201, 4363, 1874, 4606], ""type"": ""handwritten"", ""text"": ""2) f(x) = \\frac{\\tan x}{1 + x^2} y тангенс x + 7""}, {""bbox"": [201, 4606, 1252, 4849], ""type"": ""formula"", ""text"": ""f'(x) = \\frac{\\tan x}{x^2}""}, {""bbox"": [201, 4849, 1767, 5092], ""type"": ""formula"", ""text"": ""f'(x) = \\frac{1}{x^2} (1 + x^2) - \\tan x (1 + x^2) / (1 + x^2)^2""}, {""bbox"": [201, 5092, 1252, 5336], ""type"": ""formula"", ""text"": ""f'(x) = \\frac{\\tan x - 2x \\tan x}{1 + x^2}""}, {""bbox"": [201, 5336, 1631, 5579], ""type"": ""formula"", ""text"": ""f'(1) = \\frac{1 + 1^2 - 2(1) \\tan 1}{1 + 1^2}""}, {""bbox"": [201, 5579, 1252, 5822], ""type"": ""formula"", ""text"": ""f'(1) = \\frac{2 - 2 \\tan 1}{2}""}, {""bbox"": [201, 5822, 738, 6065], ""type"": ""formula"", ""text"": ""f'(1) = 1 - \\tan 1""}, {""bbox"": [201, 6065, 1252, 6308], ""type"": ""formula"", ""text"": ""f'(1) = \\frac{2 - 0}{2^2}""}, {""bbox"": [201, 6308, 738, 6552], ""type"": ""formula"", ""text"": ""f'(1) = \\frac{2}{4}""}, {""bbox"": [201, 6552, 1252, 6795], ""type"": ""handwritten"", ""text"": ""f'(1) = 1/2, Відповідь: 1/2""}]"
f226ebaf-5816-4af8-9cc8-0dc76b195291.jpg,[]
3750514a-eb49-460f-8b56-64b3cea0443f.jpg,[]
0b090a2b-d45b-4ffe-a338-8e6c276b6ab6.jpg,"[{""bbox"": [165, 23, 509, 74], ""type"": ""printed"", ""text"": ""ДТЕУ""}, {""bbox"": [165, 70, 509, 112], ""type"": ""printed"", ""text"": ""ФАКУЛЬТЕТ""}, {""bbox"": [165, 107, 509, 149], ""type"": ""printed"", ""text"": ""ТОРГІВЛІ ТА МАРКЕТИНГУ""}, {""bbox"": [165, 145, 509, 187], ""type"": ""printed"", ""text"": ""ДЕННА ФОРМА НАВЧАННЯ""}, {""bbox"": [115, 240, 165, 292], ""type"": ""handwritten"", ""text"": ""1.""}, {""bbox"": [115, 304, 608, 409], ""type"": ""handwritten"", ""text"": ""а) Fe - ферум.""}, {""bbox"": [261, 421, 608, 509], ""type"": ""handwritten"", ""text"": ""Період - 4.""}, {""bbox"": [261, 509, 922, 603], ""type"": ""handwritten"", ""text"": ""Група: VІІ В.""}, {""bbox"": [261, 603, 922, 697], ""type"": ""handwritten"", ""text"": ""Фізичне: позитив.""}, {""bbox"": [115, 697, 165, 748], ""type"": ""handwritten"", ""text"": ""2.""}, {""bbox"": [115, 760, 426, 853], ""type"": ""handwritten"", ""text"": ""Раніше:""}, {""bbox"": [115, 853, 542, 947], ""type"": ""handwritten"", ""text"": ""100л 14% розчину.""}, {""bbox"": [115, 947, 542, 1040], ""type"": ""handwritten"", ""text"": ""100л 40% розчину""}, {""bbox"": [625, 1087, 1601, 1181], ""type"": ""handwritten"", ""text"": ""Маса KMnO3, в першому розч.""}, {""bbox"": [625, 1181, 1157, 1274], ""type"": ""handwritten"", ""text"": ""100·0,14 = 14г.""}, {""bbox"": [625, 1274, 1157, 1368], ""type"": ""handwritten"", ""text"": ""100·0,40 = 40г.""}, {""bbox"": [625, 1368, 992, 1461], ""type"": ""handwritten"", ""text"": ""14 + 40 = 54г.""}, {""bbox"": [625, 1461, 1157, 1555], ""type"": ""handwritten"", ""text"": ""w (KMnO3) = 54 / 100 = 0,54""}, {""bbox"": [625, 1555, 1157, 1648], ""type"": ""handwritten"", ""text"": "" = 54,3 %.""}, {""bbox"": [625, 1648, 1157, 1742], ""type"": ""handwritten"", ""text"": ""В - відб.: 54,3 %.""}, {""bbox"": [115, 1742, 165, 1794], ""type"": ""handwritten"", ""text"": ""3.""}, {""bbox"": [115, 1805, 1071, 1899], ""type"": ""handwritten"", ""text"": ""Перетворення за схемою""}, {""bbox"": [115, 1899, 1601, 1992], ""type"": ""handwritten"", ""text"": ""C → CO → CO2 → K2CO3 → CaCO2 → C → CaC.""}, {""bbox"": [115, 1992, 1601, 2086], ""type"": ""handwritten"", ""text"": ""1. C + O2 → CO2""}, {""bbox"": [115, 2086, 1601, 2179], ""type"": ""handwritten"", ""text"": ""2. 2C + O2 → 2CO""}, {""bbox"": [115, 2179, 1601, 2273], ""type"": ""handwritten"", ""text"": ""3. CO + O2 → CO2""}, {""bbox"": [155, 2157, 1654, 2245], ""type"": ""handwritten"", ""text"": ""4. CO2 + 2KOH → K2CO3 + H2O""}, {""bbox"": [155, 2245, 1654, 2334], ""type"": ""handwritten"", ""text"": ""5. K2CO3 + CaCl2 → CaCO3↓ + 2KCl""}, {""bbox"": [155, 2334, 1654, 2339], ""type"": ""handwritten"", ""text"": ""6. CaO + 3C → CaC2 + CO""}]"
0e0c130a-605d-4a1d-8b04-0ba81f744790.jpg,"[{""bbox"": [481, 183, 640, 408], ""type"": ""handwritten"", ""text"": ""6""}, {""bbox"": [481, 654, 4590, 1076], ""type"": ""formula"", ""text"": ""Q = 110  0,004·110^3 - 0,04·110^2 = 1334 - 361 = 973""}, {""bbox"": [481, 1076, 1772, 1372], ""type"": ""formula"", ""text"": ""Q = 100""}, {""bbox"": [1435, 1372, 4518, 1675], ""type"": ""formula"", ""text"": ""0,004·100^3 - 0,04·100^2 = 100 - 300 = -200""}, {""bbox"": [1782, 1738, 3516, 2027], ""type"": ""formula"", ""text"": ""ΔTC = 66P - 400 = 26P""}, {""bbox"": [481, 3026, 833, 3308], ""type"": ""handwritten"", ""text"": ""10""}, {""bbox"": [414, 3540, 881, 3871], ""type"": ""handwritten"", ""text"": ""11""}, {""bbox"": [414, 4131, 785, 4434], ""type"": ""handwritten"", ""text"": ""12""}, {""bbox"": [414, 4772, 737, 5068], ""type"": ""handwritten"", ""text"": ""13""}, {""bbox"": [414, 5335, 785, 5652], ""type"": ""handwritten"", ""text"": ""14""}, {""bbox"": [414, 5898, 785, 6215], ""type"": ""handwritten"", ""text"": ""15""}]"
c64acc82-2a8e-49ad-a055-0ad21f1f75cd.jpg,"[{""bbox"": [168, 28, 1491, 122], ""type"": ""handwritten"", ""text"": ""III-період, VIII-група; хлор (Cl).""}, {""bbox"": [168, 122, 1512, 223], ""type"": ""handwritten"", ""text"": ""1. а) IV-період, VIII-група; Манган (Mn).""}, {""bbox"": [168, 223, 1512, 325], ""type"": ""handwritten"", ""text"": ""б) V-період, VIII-група; Манган (Mn).""}, {""bbox"": [168, 325, 336, 407], ""type"": ""handwritten"", ""text"": ""2. Дано:""}, {""bbox"": [168, 407, 504, 471], ""type"": ""handwritten"", ""text"": ""m(CuSO4) - 0,2%""}, {""bbox"": [168, 471, 504, 534], ""type"": ""handwritten"", ""text"": ""m(CuSO4) - 5%""}, {""bbox"": [168, 534, 336, 598], ""type"": ""handwritten"", ""text"": ""3. V(H2O) - ?""}, {""bbox"": [504, 407, 1176, 471], ""type"": ""handwritten"", ""text"": ""w = m розчинника / m розчину * 100%""}, {""bbox"": [504, 471, 1176, 534], ""type"": ""handwritten"", ""text"": ""маса розчину = mCuSO4 * 100%""}, {""bbox"": [504, 534, 1176, 598], ""type"": ""handwritten"", ""text"": ""маса розчину = 5 * 100 / 0,2 = 2500""}, {""bbox"": [504, 598, 1176, 662], ""type"": ""handwritten"", ""text"": ""m H2O = 2500 - 5 = 2495""}, {""bbox"": [504, 662, 1176, 725], ""type"": ""handwritten"", ""text"": ""V(H2O) = 2495 ≈ 2,5л.""}, {""bbox"": [504, 725, 1344, 789], ""type"": ""handwritten"", ""text"": ""Відповідь: потрібно взяти 2,5 літра води.""}, {""bbox"": [168, 789, 336, 852], ""type"": ""handwritten"", ""text"": ""4. C2H2""}, {""bbox"": [504, 789, 1512, 852], ""type"": ""handwritten"", ""text"": ""→ C6H6 + (CH3)2CHCl → C6H6CH(CH3)2""}, {""bbox"": [168, 852, 336, 916], ""type"": ""handwritten"", ""text"": ""→ CH3""}, {""bbox"": [504, 852, 1512, 916], ""type"": ""handwritten"", ""text"": ""C6H6 + (CH3)2CHCl → C6H6CH(CH3)2""}, {""bbox"": [168, 916, 336, 980], ""type"": ""handwritten"", ""text"": ""3) CH3CH3""}, {""bbox"": [504, 916, 672, 980], ""type"": ""handwritten"", ""text"": ""→ CH3OH""}, {""bbox"": [168, 980, 336, 1043], ""type"": ""handwritten"", ""text"": ""4) CHOH + Na""}, {""bbox"": [504, 980, 840, 1043], ""type"": ""handwritten"", ""text"": ""→ CHONa + H.""}, {""bbox"": [168, 1043, 336, 1107], ""type"": ""handwritten"", ""text"": ""5) CH3 - CH(CH3) - CH = CH - CH(CH3) - CH3""}, {""bbox"": [168, 1107, 336, 1170], ""type"": ""handwritten"", ""text"": ""2) CH3 - CH2 - CH2 - CH2 - COOH""}]"
6bb9e272-5066-4753-98fb-e81a817ce158.jpg,[]
1bf0c1cd-effe-49cb-899c-0b1af6dccff4.jpg,"[{""bbox"": [0, 64, 868, 275], ""type"": ""handwritten"", ""text"": ""42. (x² - 2)²""}, {""bbox"": [0, 275, 2025, 558], ""type"": ""handwritten"", ""text"": ""x³ = 3. (1) - 2. 2 = -3 - 4 = -7""}, {""bbox"": [0, 558, 496, 801], ""type"": ""handwritten"", ""text"": ""43. -2""}, {""bbox"": [0, 801, 645, 1045], ""type"": ""handwritten"", ""text"": ""44. 3x2""}, {""bbox"": [0, 1045, 1042, 1295], ""type"": ""handwritten"", ""text"": ""45. 1/x^n = x^-n""}, {""bbox"": [0, 1295, 1141, 1539], ""type"": ""handwritten"", ""text"": ""a^x * b^x = (ab)^x""}, {""bbox"": [0, 1539, 868, 1783], ""type"": ""handwritten"", ""text"": ""√x = x^1/2""}, {""bbox"": [0, 1783, 1861, 2033], ""type"": ""handwritten"", ""text"": ""46. Безпосереднє інтегрування""}, {""bbox"": [0, 2033, 1861, 2276], ""type"": ""handwritten"", ""text"": ""методом заміни змінної;""}, {""bbox"": [0, 2276, 1861, 2520], ""type"": ""handwritten"", ""text"": ""інтегрування виразів""}, {""bbox"": [0, 2520, 943, 2764], ""type"": ""handwritten"", ""text"": ""47. одиницько""}, {""bbox"": [0, 2764, 546, 3008], ""type"": ""handwritten"", ""text"": ""48. 4200""}, {""bbox"": [0, 3008, 744, 3251], ""type"": ""handwritten"", ""text"": ""49. ad - bc""}, {""bbox"": [2218, 5471, 2814, 5625], ""type"": ""handwritten"", ""text"": ""16.12.2025""}]"
20bfbef3-798c-4b69-ace9-dc8850e8dbc3.jpg,"[{""bbox"": [122, 43, 692, 126], ""type"": ""handwritten"", ""text"": ""1) Реакція обміну (оксигенізація):""}, {""bbox"": [122, 126, 723, 186], ""type"": ""handwritten"", ""text"": ""Na3PO4 + 3Ag2PO4 + 3NaNO3""}, {""bbox"": [122, 186, 723, 246], ""type"": ""handwritten"", ""text"": ""5) Утворення ароматичних кислот:""}, {""bbox"": [122, 246, 987, 310], ""type"": ""handwritten"", ""text"": ""2Na3PO4 + 3Ca(111)2 -> Ca3(PO4)2 + 6NaCl""}, {""bbox"": [122, 310, 965, 375], ""type"": ""handwritten"", ""text"": ""4) Діацетилет -> бензил -> бензилід -> С6Н6""}, {""bbox"": [122, 375, 965, 440], ""type"": ""handwritten"", ""text"": ""бензил -> ізопропілбензил ->""}, {""bbox"": [122, 440, 965, 504], ""type"": ""handwritten"", ""text"": ""КС6Н6 + СН3(СН3)2 -> (С6Н5СН3)(СН3)2""}, {""bbox"": [122, 504, 723, 569], ""type"": ""handwritten"", ""text"": ""3-бромпропан -> пропан ->""}, {""bbox"": [122, 569, 884, 633], ""type"": ""handwritten"", ""text"": ""(С6Н5СН3)2 -> (С6Н5СН3)2 + СО""}, {""bbox"": [122, 633, 723, 698], ""type"": ""handwritten"", ""text"": ""4) Фенол -> ацетилфенол ->""}, {""bbox"": [122, 698, 814, 763], ""type"": ""handwritten"", ""text"": ""С6Н5СН3 + NaOH -> (С6Н5О)2 + H2O""}, {""bbox"": [122, 763, 723, 827], ""type"": ""handwritten"", ""text"": ""2,5-диметил - 3-гексен:""}, {""bbox"": [122, 827, 965, 892], ""type"": ""handwritten"", ""text"": ""СН3 - СН(СН3) - СН = СН(СН3) - СН3""}, {""bbox"": [122, 892, 619, 954], ""type"": ""handwritten"", ""text"": ""Валеріанова кислота:""}, {""bbox"": [122, 954, 723, 1018], ""type"": ""handwritten"", ""text"": ""СН3 - СН2 - СН2 - СН2 - СООН""}]"
306a30ef-da46-49d0-b8b3-8ffb24871d90.jpg,"[{""bbox"": [23, 23, 347, 98], ""type"": ""handwritten"", ""text"": ""Завдання 2.""}, {""bbox"": [23, 98, 1603, 245], ""type"": ""handwritten"", ""text"": ""Навіть та охарактеризуєте основні методики для розвитку""}, {""bbox"": [23, 245, 1603, 392], ""type"": ""handwritten"", ""text"": ""взаємодії інтелекту (ЕВ), здатність розумівати, розуміти і""}, {""bbox"": [23, 392, 1603, 540], ""type"": ""handwritten"", ""text"": ""упередити власними силами та вміннями інших людей.""}, {""bbox"": [23, 540, 1603, 687], ""type"": ""handwritten"", ""text"": ""Основними методиками розвитку ЕВ є: переклад;""}, {""bbox"": [23, 687, 1603, 835], ""type"": ""handwritten"", ""text"": ""розвиток апарату; упередити власними силами;""}, {""bbox"": [23, 835, 1603, 982], ""type"": ""handwritten"", ""text"": ""взаємодія; практика розбору конкретних ситуацій.""}, {""bbox"": [23, 982, 347, 1080], ""type"": ""handwritten"", ""text"": ""Завдання 3.""}, {""bbox"": [23, 1080, 1603, 1227], ""type"": ""handwritten"", ""text"": ""1) Переклад - це психолого-психологічний прилад, який передбачає""}, {""bbox"": [23, 1227, 1603, 1375], ""type"": ""handwritten"", ""text"": ""дійсну сприйняття та переконання ситуації, що відображає""}, {""bbox"": [23, 1375, 1603, 1522], ""type"": ""handwritten"", ""text"": ""переклад розуміння, відображення ситуації з іншого кута,""}, {""bbox"": [23, 1522, 1603, 1670], ""type"": ""handwritten"", ""text"": ""що змінює ситуацію та змінює нові сенс.""}, {""bbox"": [23, 1670, 1603, 1817], ""type"": ""handwritten"", ""text"": ""2) Перший розділ відповідає в середньому \""інтелекту\"" розуміння: ""}, {""bbox"": [23, 1817, 529, 1915], ""type"": ""handwritten"", ""text"": ""а. 1960-1940-х рр.""}, {""bbox"": [298, 1915, 621, 1990], ""type"": ""handwritten"", ""text"": ""14.06.2015 р.""}]"
4f6c66bf-dbae-4a85-815d-20616f72fb0f.jpg,"[{""bbox"": [33, 28, 1601, 233], ""type"": ""handwritten"", ""text"": ""Завдання 2. Порівняйте прибутковість міжнародних інвестиційних підприємств, що розташовані в Україні.""}, {""bbox"": [33, 159, 1601, 350], ""type"": ""handwritten"", ""text"": ""1. Відомість (відомості) підприємств, що розташовані в Україні, а також їхній прибуток у мільйонах гривень.""}, {""bbox"": [33, 322, 1601, 491], ""type"": ""handwritten"", ""text"": ""2. Спіральна кількість прибутку, що відповідає відповідному рівню прибутку.""}, {""bbox"": [33, 463, 1601, 631], ""type"": ""handwritten"", ""text"": ""3. Розрахунок (відповідно до відомостей) прибутку, що відповідає відповідному рівню прибутку.""}, {""bbox"": [33, 603, 1601, 771], ""type"": ""handwritten"", ""text"": ""4. Визначити прибуток, що відповідає відповідному рівню прибутку.""}, {""bbox"": [33, 743, 1601, 912], ""type"": ""handwritten"", ""text"": ""5. Завдання відповідно до відомостей, що відповідають відповідному рівню прибутку.""}, {""bbox"": [33, 884, 1601, 1052], ""type"": ""handwritten"", ""text"": ""Завдання 3. 16""}, {""bbox"": [33, 1024, 1601, 1192], ""type"": ""handwritten"", ""text"": ""1. 15""}, {""bbox"": [33, 1164, 1601, 1333], ""type"": ""handwritten"", ""text"": ""2. 13""}, {""bbox"": [33, 1305, 1601, 1473], ""type"": ""handwritten"", ""text"": ""3. 13""}, {""bbox"": [33, 1445, 1601, 1613], ""type"": ""handwritten"", ""text"": ""Завдання 4. 30""}, {""bbox"": [33, 1585, 1601, 1754], ""type"": ""handwritten"", ""text"": ""Розрахунок""}, {""bbox"": [33, 1726, 1601, 1894], ""type"": ""handwritten"", ""text"": ""ЗО = (Експорт послуг + Експорт товарів + Експорт послуг + ?""}, {""bbox"": [33, 1866, 1601, 2034], ""type"": ""handwritten"", ""text"": ""СТБ = (Експорт послуг + Експорт послуг) - (Експорт послуг + Експорт послуг) /""}, {""bbox"": [33, 2006, 1601, 2175], ""type"": ""handwritten"", ""text"": ""Темпи приросту = (ЗО поточний - ЗО попередній) х 100%""}, {""bbox"": [33, 2147, 1601, 2315], ""type"": ""handwritten"", ""text"": ""Експорт = 14 942,5 + 3496,8 = 18 439,3""}, {""bbox"": [33, 2287, 1601, 2339], ""type"": ""handwritten"", ""text"": ""Завдання: 13 956 + 450,9 = 14 406,9""}, {""bbox"": [44, 2221, 1656, 2270], ""type"": ""handwritten"", ""text"": ""ЗО = 14 942,5 + 3496,8 + 13 956 + 450,9 = 33 466,2 млн.грн""}, {""bbox"": [44, 2270, 1656, 2319], ""type"": ""handwritten"", ""text"": ""СТБ = 14 956,3 - 13 956,9 = 999,4 млн.грн""}]"
